segment_index,start_time_sec,end_time_sec,rms,zero_crossing_rate,spectral_centroid,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
0,0.0,0.5,0.075266525,0.23566666666666666,4852.79308635277,3.068515056794168e-05,-202.54374066253277,-82.61170638391042,-251.09389131866897,113.34744706129783,36.71527472298688,2.0745500328534345,24.460957545514155,-50.3051136360901,-0.7718121684801605,-4.081330175358284,10.13285405794008,30.336050341225224,-10.13996166854155,-20.24425952127461,-5.092667174511572,6.069353147492542,3.478840517816535,12.853975872656388,3.347572554525298,-20.573979525616913,-3.0513535120136193,-2.760484314351974,5.760250114250506,4.494405838335078,-5.384838494241277,-3.702890120585521,2.6097283948617167,4.6754330486192615,-3.3306440446554317,-3.6410334578709866,5.384494443200376,-0.615654061562676,-2.300173371725654,0.9149254147723823,-1.7850061838794151,2.3114930025593416,2.566635569201911,-3.456265419011946,-2.0891988889834514,2.2245289356514766,-3.3656688247139894,2.0967515596089643,1.4963037457427029,-2.378235258404894,2.2805280023535546,-0.3918951369889678,-1.9985091662743077,0.04117158895741371,2.277698266562053,0.9380598878678922,-3.391098631608068,0.480930269297624,1.2754729202191966,-0.33134199590045205,1.1391438126555484,-1.4829229178817867,-0.6568886738992737,1.0941615372698765,0.24335417880266716,0.1410522434891857
1,0.5,1.0,0.08144647,0.18166666666666667,4266.140357729198,3.6077931960574475e-05,-199.79015983331155,-79.68764863856978,-260.315943419338,107.09722098811241,55.5626678528383,7.659770591078529,3.6193211737977533,-55.46829461672724,10.300023584817374,3.5118835847338836,16.70031747984965,13.293787598085048,-22.732734911637895,0.6221848138627516,-3.850261694910475,1.5671304217798234,8.413400092145455,-0.5321894524509974,4.432300931427637,-11.299077269776419,-3.0513535120136193,-2.760484314351974,5.760250114250506,4.494405838335078,-5.384838494241277,-3.702890120585521,2.6097283948617167,4.6754330486192615,-3.3306440446554317,-3.6410334578709866,5.384494443200376,-0.615654061562676,-2.300173371725654,0.9149254147723823,-1.7850061838794151,2.3114930025593416,2.566635569201911,-3.456265419011946,-2.0891988889834514,2.2245289356514766,-3.3656688247139894,2.0967515596089643,1.4963037457427029,-2.378235258404894,2.2805280023535546,-0.3918951369889678,-1.9985091662743077,0.04117158895741371,2.277698266562053,0.9380598878678922,-3.391098631608068,0.480930269297624,1.2754729202191966,-0.33134199590045205,1.1391438126555484,-1.4829229178817867,-0.6568886738992737,1.0941615372698765,0.24335417880266716,0.1410522434891857
2,1.0,1.5,0.10586489,0.18816666666666668,4311.239714796473,3.4397495072427995e-05,-219.7455973221794,-74.58131791176959,-240.78422098993312,101.70313020220607,50.20341784492875,-2.595418427808297,9.514282900272377,-33.11692789372485,-7.631369134564578,-9.75967703554135,31.271427356299654,15.021976909961328,-19.330676763158053,-4.5711097390783735,-14.36404452645369,9.479845849810278,14.805905882538188,-1.2447357925280529,-0.48719826215726153,-13.776295362439516,-3.0513535120135997,-2.7604843143519684,5.760250114250548,4.4944058383350685,-5.384838494241286,-3.7028901205855242,2.609728394861719,4.675433048619268,-3.3306440446554344,-3.64103345787099,5.384494443200378,-0.6156540615626755,-2.3001733717256516,0.9149254147723827,-1.7850061838794153,2.311493002559343,2.5666355692019125,-3.456265419011948,-2.0891988889834527,2.2245289356514797,-3.3656688247139916,2.096751559608966,1.4963037457427035,-2.378235258404896,2.2805280023535563,-0.3918951369889678,-1.9985091662743093,0.04117158895741365,2.277698266562055,0.9380598878678935,-3.3910986316080707,0.4809302692976244,1.275472920219197,-0.33134199590045227,1.1391438126555495,-1.4829229178817873,-0.6568886738992744,1.094161537269878,0.24335417880266755,0.14105224348918566
3,1.5,2.0,0.10127609,0.20170833333333332,4922.599315072727,7.988595018554265e-06,-194.43915294269962,-97.35112350974535,-246.1625197366799,131.17773160881228,18.77264130181063,0.5042545909072756,35.710080566160954,-50.3314954585814,-19.52887687319418,3.650755924416716,39.79597337673255,0.3566653513525952,-18.54729713047511,2.5552899490868524,-17.004835164586737,10.670949560686783,8.872645564567302,3.8317666979905427,1.7417995569740068,-20.227887653265913,-6.199185859196835,0.8771040745668148,6.493256890190676,-0.8701268126260506,-2.4809660567918304,-1.0599814736303623,-0.049981022368863065,2.4145140201387627,1.410696412219428,-3.077357142886406,-1.704730688946755,3.350893689237712,0.39703488018764804,-1.4683653079291386,-0.22383849731522712,-1.0801661676527698,2.441636143130249,0.44571975073759,-2.633871693160263,1.350947242894188,-3.4280109405436923,2.252175217654194,1.0959785356013132,-2.3659647674379394,3.3621413792411405,-1.0899355729557378,-2.934527102706383,0.9469701968944253,2.5577717717501742,0.6002497603924392,-3.3683385013672638,0.28177854334054137,1.3788994325356254,-0.2812918072138899,1.0639890109259214,-1.0630945680254815,-0.918095764054721,0.5812966103513979,0.637622736633776,0.356255514090486
4,2.0,2.5,0.08323828,0.19375,4580.052067773221,2.8592036462344845e-05,-220.47601166790673,-87.58239052008247,-229.3693525887453,123.77922094262323,28.1860955272943,-12.86214256998855,21.46421982364114,-29.496347972066697,-2.510582162751546,-22.35593363455464,25.507498325500507,33.726341156778076,-23.733547417751197,-16.63618501502475,-7.440411359070513,13.07490859083577,16.082395627615167,-6.609329297624111,-5.753171203165143,-4.986929655614777,-18.30578146199196,5.904479289233454,12.875265454993935,-4.714504128208827,4.565865298801773,-6.983820129007938,-6.052962727894534,6.011750507646579,5.687177059717406,0.7674278239761871,-8.0263861487664,-0.19427659047474943,2.728587103413677,0.44986079662088246,3.130129036116234,-3.4072920017435346,-0.6553080872586275,0.06354968246267265,-0.6000915928817088,3.366580999476049,-0.48731719853011324,1.1821081649186762,-0.8881742570021338,-1.1611169478653767,2.2179685714358346,-0.7716551116877183,-0.8717431950438266,0.4908832735079835,0.2518190783816924,0.9502708962754419,-1.5460840754548038,-0.7106055138176769,1.8037817135583725,-0.04803517371767551,-0.44989818624340033,-0.1008940853543569,-0.8529571844394463,0.6367806584411614,1.2210851839499581,-0.9532531124207622
5,2.5,3.0,0.09167782,0.17933333333333334,4229.719208208108,7.7867012679009e-05,-230.42088195643205,-68.80159196157928,-233.55709316897855,91.70854155477359,54.166498727696386,7.493225294016846,-2.6055523997309415,-45.206014476862514,14.793112160007993,-5.576773830191493,11.058628550515458,20.696073920865224,-18.546125183403085,-0.687104087809748,-8.4312707651782,-5.631231786996768,19.983335935258204,4.378706053784981,-6.10407106386973,-8.939023908717854,-12.564194239742893,4.167909972126278,7.682635121885376,-2.7309630155826636,6.450516505442885,-7.512102981153,-7.731561557292061,8.74212530357773,4.949304261909012,-2.8440152968323815,-4.751757767652544,0.5825499195960671,2.0799435533828046,-0.25900131222131634,1.0773712607523636,-0.1445873354166233,-0.41287142284142103,-2.3096899179922685,0.354361146134554,3.434780474191621,3.531855139116125,-1.4180214442537675,-2.5670536475029495,1.927803597569117,-0.8173762120454151,-0.5814409004340658,1.8294672839349653,0.6464919955665485,-2.447121588072572,-0.27651635921500206,1.975481801346987,-1.1895965633239107,1.0412267566810758,0.20950080388823994,-2.196489780276797,1.6564934896094479,-0.3920251758711334,-0.18780651737081633,1.4697935355457805,-1.765217836081302
6,3.0,3.5,0.05666499,0.19766666666666666,4302.928755042792,7.812714544621609e-05,-293.28364012527294,-59.333687239685375,-182.71060699881417,97.8652045881813,55.33581562599473,-41.009004424402754,-1.5927142562543266,-5.620915846351414,3.6435216474213514,-1.308773038356312,5.508169025576227,3.8808896728312687,-5.688327219625689,-0.7006087375256631,-3.0001815455767975,0.5944765149343915,5.974020260899602,-1.2004570581119094,0.43527908385606456,-2.5878222373333117,-2.305435314391137,1.5046535614616787,0.7246897133925325,-0.3807607995135045,1.2392630818205221,-4.335104925262795,2.0918026871041873,3.9660437744397004,-3.840852577591765,0.9936501004792043,-0.8224123947207419,-2.7845097458302352,5.877280859468627,0.07006754833009418,-4.685101994130211,1.3392331596694853,-0.2708965700094819,1.1053427075587858,2.5221106111189244,-3.583653242101044,7.700890334442307,-3.0152986394467467,-4.72502000876869,2.9637469870779074,-3.409655507439412,1.8941520626273416,3.8086532755337252,-1.0163380079160333,-3.0133085500256205,-1.828617535964111,2.980705854019382,0.7676883713422158,0.647802230422651,-0.45198459448748174,-3.280250723848846,1.5066033079735408,0.7858242959216862,0.743122649513475,0.8152426340264607,-2.669864830176948
7,3.5,4.0,0.0559351,0.17754166666666665,4386.579486887423,1.5228962127407713e-05,-220.85630991273095,-90.63592528931252,-231.07871692221863,130.47992470811994,37.450363779674824,-22.982829387650597,8.580739819648405,-18.55858500355042,2.1405925312644167,-21.092900857844345,26.036849188431983,18.192140691306335,-17.170189462623846,-6.707504750769272,-13.838093767571781,16.188228921554355,11.862476133717982,-10.421119011726894,0.4193801441361714,-4.25353899144855,3.459916762583366,-4.01309028281613,-0.2667234765233618,6.602019510871867,-4.9045460085282775,-5.291543577673262,5.024972689806597,6.669827364574942,-6.060896709488838,-4.573050077212924,4.570691440765344,-1.3019725497040953,4.028821785565549,-0.23096466434254542,-7.298671883575983,4.829038699687954,0.28930450515001016,-1.0142093486645478,3.1539948825683184,-4.000024816723769,5.208484593139471,-1.268324452974379,-3.5972913284040278,0.6158845360438974,-1.7868968487723862,2.547854881541113,2.42374168883898,-2.1076630580167643,-1.3211098583180794,-0.4838815870110133,0.83044072070147,0.9712346284540601,0.5737595140471797,-0.26493982398558946,-1.6684464718623977,-0.36293674311411855,0.7192495312024084,1.6871284130925617,0.11141049445259936,-1.9726698897065582
8,4.0,4.5,0.048791282,0.1815,4513.838383111311,3.507892303199905e-05,-236.78547426171298,-69.14195604890746,-226.9850921451626,102.48972536838254,42.74047841040769,-19.29963985546879,26.330087149472398,-22.989843836524255,-15.388585236338571,-9.629619618332192,13.906326032938537,21.055759042406354,4.964889019202305,-13.275646941894518,-28.16250982852476,8.861344034907631,18.78834267833787,6.3172967729257525,3.595656248426521,-25.247938324754635,12.186614709056423,-5.081513780529066,-6.775155289645133,5.437739543953435,-6.804880981409698,1.3766604823888942,6.612036526224752,1.9662094375678096,-3.874265204711761,-7.511142465654092,2.215918517121555,4.586426500886408,4.993159139435558,-1.8240804997559101,-9.083103010963812,1.6389115205718758,2.9227254283540853,3.131422645366185,2.0763047090337095,-6.265340505950988,1.7407583815992336,-0.5651527716700679,-1.5061635717287725,0.2722852788611351,0.6418659166433727,1.2794584219884064,-1.602068090196224,-1.2000861741096125,2.1216577281690143,-0.28709817640357654,-0.5508231990686504,0.6558748417358058,-1.2611020721972057,0.43383648206621755,1.2525047050731262,-1.1219702808342953,0.05204524423486813,0.3956024850482536,-0.7888981158280787,0.8041935416982128
9,4.5,5.0,0.07921816,0.172125,4464.300335902041,1.2704722345815682e-05,-241.37038107529523,-83.96290897104888,-212.75346797842116,122.40637871903229,35.94143729284853,-29.819174878816433,8.557910346438666,-3.1724136589013985,-5.99531794555622,-24.28160092626816,29.71300725066101,5.5987764875572115,-3.7286243749893497,4.445591692661953,-32.34346604158411,14.380527951456369,15.02269725228912,-4.451217605056586,8.085714766686625,-17.60908994862603,6.232203714230668,1.1193713782497596,-6.553899018615918,-2.560790507096648,1.5381042931960702,2.371288722726712,2.1270299673425477,-0.7962728180701393,-1.6395387161213837,-1.0110269488207984,-2.1187196200663445,1.7532549385080423,5.390801983635236,-0.6366264081062607,-5.06586059014282,-2.10911023143841,1.5865652339888354,5.112912178566835,1.134316569440158,-5.087725342416192,-2.173383550941063,2.0286916149636585,0.1822184279278785,-2.555222257976677,2.8919982454672013,0.37813261813879434,-1.831394456136771,-1.1268358801753406,1.2645532453212007,1.881275968525317,-1.4988756089842483,0.1425882919706841,-0.9745505716214684,-0.582782164527906,2.7269814828132746,-0.8981748876219879,-0.603722888911411,0.1357466738614305,-1.206376777077131,1.3892991672580244
