audiofile,segment_index,start_time_sec,end_time_sec,rms,zero_crossing_rate,spectral_centroid,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
recording_2024-09-09-17-05-44.wav,0,0.0,0.5,0.001604373,0.026125,1413.8328363617609,9.983427764267459e-05,-333.62742632707443,165.21103412560927,15.085140495101177,9.079392883625996,16.762210893216576,-4.632042813769631,4.714988733013804,5.681012622919057,-5.234823971653021,4.820735050842775,3.4342085584725712,-8.3840290401432,-2.992247259993372,-1.099802849333701,-7.3619417870294175,-6.348043224835674,-4.545983902241202,-3.362351810448069,-2.9373061766901767,-6.162884649100038,38.31404566587327,2.422395640684068,-5.296119359218525,1.582161708501149,-6.676831015062165,3.8435303384462554,-1.043231074836951,0.5589686070573926,-3.8370171806750366,-3.3335835301499164,-0.6949553119769427,1.948653065821162,-1.0691284113368182,-1.6569317052120798,-0.5325783950747316,1.4770172158768107,-2.0172154260687134,0.5253201135165924,0.4945212942790945,1.019973763293779,-4.101261986056182,-0.5236004039420634,0.33360286537591893,0.11230727381374789,0.6964897690048788,-0.4583514033142283,-0.02063407243543257,-0.006462852211098536,0.5328022456885797,0.14158032019424438,-0.004736872326538818,-0.12007168420026028,0.29353279195812454,0.17787838866091601,-0.0009295376738865654,-0.10177859417145396,0.23838516766314036,-0.17546709175333366,-0.14372509629442914,-0.12842836507579553
recording_2024-09-09-17-05-44.wav,1,0.5,1.0,0.0015465851,0.03,1565.7583968921645,0.00013266163346341777,-331.42805627658396,162.66219143480166,9.029659910875457,10.408591606520117,21.87226954860767,-4.6072382264014715,0.3134622838701883,2.226823859458026,-5.526484501592675,3.9538538380092585,-0.4959744188786954,-9.738992064558884,1.3994587910925032,2.7036563506907925,-8.734989557042447,-9.160345157711937,-3.490114482058422,0.9031249974721487,-0.9206920361619048,-7.9983502904916435,38.31404566587327,2.422395640684068,-5.296119359218525,1.582161708501149,-6.676831015062165,3.8435303384462554,-1.043231074836951,0.5589686070573926,-3.8370171806750366,-3.3335835301499164,-0.6949553119769427,1.948653065821162,-1.0691284113368182,-1.6569317052120798,-0.5325783950747316,1.4770172158768107,-2.0172154260687134,0.5253201135165924,0.4945212942790945,1.019973763293779,-4.101261986056182,-0.5236004039420634,0.33360286537591893,0.11230727381374789,0.6964897690048788,-0.4583514033142283,-0.02063407243543257,-0.006462852211098536,0.5328022456885797,0.14158032019424438,-0.004736872326538818,-0.12007168420026028,0.29353279195812454,0.17787838866091601,-0.0009295376738865654,-0.10177859417145396,0.23838516766314036,-0.17546709175333366,-0.14372509629442914,-0.12842836507579553
recording_2024-09-09-17-05-44.wav,2,1.0,1.5,0.0014890276,0.04016666666666667,1815.4128799726575,0.00021737217383103896,-334.2227172142785,156.01379262798872,12.656340690661683,11.922816804830642,9.233522344137159,-1.226021070694281,6.357764717035694,-1.299341435017646,-4.103206174939009,1.0347724253751514,0.03784890072329672,-3.685006128444993,-4.2634838865144875,-1.2541550513695634,-5.169870418131282,-9.129579666370164,-0.6725597666193346,1.9547851899402633,-5.493884561206604,-6.093878564434998,38.31404566587327,2.422395640684068,-5.296119359218525,1.582161708501149,-6.676831015062165,3.8435303384462554,-1.043231074836951,0.5589686070573926,-3.8370171806750366,-3.3335835301499164,-0.6949553119769427,1.948653065821162,-1.0691284113368182,-1.6569317052120798,-0.5325783950747316,1.4770172158768107,-2.0172154260687134,0.5253201135165924,0.4945212942790945,1.019973763293779,-4.101261986056182,-0.5236004039420634,0.33360286537591893,0.11230727381374789,0.6964897690048788,-0.4583514033142283,-0.02063407243543257,-0.006462852211098536,0.5328022456885797,0.14158032019424438,-0.004736872326538818,-0.12007168420026028,0.29353279195812454,0.17787838866091601,-0.0009295376738865654,-0.10177859417145396,0.23838516766314036,-0.17546709175333366,-0.14372509629442914,-0.12842836507579553
recording_2024-09-09-17-05-44.wav,3,1.5,2.0,0.04839233,0.028541666666666667,2343.3783402467225,0.0002728715846241603,-43.420050127603055,176.61434395441955,-29.709087094924904,29.730188547434352,-14.931748091707345,25.952439880641073,-19.597550275915967,14.769610121222994,-10.337078023823434,7.1064785765756024,-6.41974077158126,-16.306611616993262,-17.897773888932917,-8.775237173233041,-10.639245249844109,2.728926078503026,-4.307116514464001,10.577894268608828,-1.3858476364834669,-0.7343565764414393,38.31404566587327,2.422395640684068,-5.296119359218525,1.582161708501149,-6.676831015062165,3.8435303384462554,-1.043231074836951,0.5589686070573926,-3.8370171806750366,-3.3335835301499164,-0.6949553119769427,1.948653065821162,-1.0691284113368182,-1.6569317052120798,-0.5325783950747316,1.4770172158768107,-2.0172154260687134,0.5253201135165924,0.4945212942790945,1.019973763293779,-4.101261986056182,-0.5236004039420634,0.33360286537591893,0.11230727381374789,0.6964897690048788,-0.4583514033142283,-0.02063407243543257,-0.006462852211098536,0.5328022456885797,0.14158032019424438,-0.004736872326538818,-0.12007168420026028,0.29353279195812454,0.17787838866091601,-0.0009295376738865654,-0.10177859417145396,0.23838516766314036,-0.17546709175333366,-0.14372509629442914,-0.12842836507579553
recording_2024-09-09-17-05-44.wav,4,2.0,2.5,0.053644482,0.04070833333333333,2570.6073797965173,0.0013530242355933003,45.268704664633844,171.06390520373162,-29.192015813835276,1.7725889036709392,-44.86345027131058,53.6877289944442,0.9635352445667825,-9.014417939745567,-32.54298488716429,-4.623941580464008,-8.89561472352067,-0.5550567634415537,-14.242001041726695,-17.934650633366203,-21.871577389822484,1.7771507396737103,-20.674422891965918,13.03277076789829,-10.696166951911668,13.628905557910706,38.31404566587327,2.4223956406840794,-5.296119359218527,1.5821617085011503,-6.6768310150621675,3.8435303384462562,-1.0432310748369513,0.5589686070573932,-3.837017180675039,-3.333583530149919,-0.6949553119769426,1.948653065821163,-1.069128411336819,-1.6569317052120809,-0.5325783950747317,1.4770172158768113,-2.0172154260687143,0.5253201135165921,0.49452129427909475,1.0199737632937793,-4.101261986056181,-0.5236004039420636,0.33360286537591916,0.11230727381374794,0.6964897690048791,-0.4583514033142286,-0.020634072435432627,-0.006462852211098524,0.5328022456885799,0.14158032019424435,-0.00473687232653884,-0.1200716842002603,0.2935327919581247,0.1778783886609161,-0.0009295376738865747,-0.10177859417145399,0.23838516766314044,-0.17546709175333375,-0.14372509629442926,-0.12842836507579558
recording_2024-09-09-17-05-44.wav,5,2.5,3.0,0.0055823,0.04070833333333333,1899.6249001610538,0.0001970827214329951,-208.61215659050032,185.53501668509602,-18.714942865110785,7.328340247324578,-11.287937775076637,16.21990520942667,4.7739615988045525,-1.6621638094421154,-13.81709932300101,-9.537206808328257,6.362937126089264,0.07938983245684499,-3.9342581133679664,-13.28142342842126,-10.559505931189685,-8.695019185007485,-4.817269930692719,6.7987594040316,-3.1529141025760143,-5.613456241779373,13.70647374953618,-0.7192067829683096,-3.294502166963011,2.2560053513836373,-2.4978924010328907,1.0934219185608836,-1.167035509449547,0.5201914937908018,-0.6402037065435572,-2.484101608984451,-0.723376545936176,1.228222960619601,0.6920683404119309,-0.5896613732465831,-0.538155621118051,0.8663456508480868,-0.5869044200898716,-0.5274824370034106,-0.3678292834874808,0.24940357283900513,-4.101261986056181,-0.5236004039420639,0.33360286537591916,0.11230727381374792,0.6964897690048792,-0.4583514033142286,-0.02063407243543262,-0.006462852211098539,0.5328022456885799,0.1415803201942444,-0.004736872326538838,-0.12007168420026032,0.2935327919581247,0.1778783886609161,-0.0009295376738865729,-0.101778594171454,0.23838516766314047,-0.17546709175333375,-0.14372509629442926,-0.12842836507579558
recording_2024-09-09-17-05-44.wav,6,3.0,3.5,0.048491605,0.041625,2495.645615348318,0.00029520489863622243,-27.512425320142473,172.06298159146388,-16.030991569763124,11.615733179605044,-28.99066397591135,36.95059092910701,-9.381754897592714,7.825275735455255,-35.60363027073937,-6.436918750697414,-9.183072773369654,5.317865343833166,-2.266425632073403,-14.951563481021056,-16.603425540456893,3.387851756739069,-18.917532486209215,6.566633176143961,-4.858557240190163,1.6951636197459152,13.706473749536192,-0.7192067829683134,-3.294502166963011,2.2560053513836364,-2.497892401032891,1.0934219185608844,-1.1670355094495468,0.5201914937908014,-0.640203706543558,-2.4841016089844503,-0.7233765459361757,1.2282229606196005,0.6920683404119293,-0.5896613732465834,-0.538155621118051,0.8663456508480869,-0.5869044200898711,-0.5274824370034099,-0.3678292834874808,0.24940357283900577,-4.101261986056181,-0.5236004039420635,0.3336028653759191,0.11230727381374786,0.696489769004879,-0.4583514033142287,-0.020634072435432537,-0.006462852211098547,0.5328022456885799,0.1415803201942444,-0.004736872326538826,-0.1200716842002602,0.29353279195812443,0.17787838866091604,-0.0009295376738865594,-0.10177859417145392,0.23838516766314033,-0.17546709175333366,-0.14372509629442914,-0.1284283650757955
recording_2024-09-09-17-05-44.wav,7,3.5,4.0,0.027720954,0.036958333333333336,2344.9008274026596,0.0002628441174969972,-73.98317543210335,174.90007270196554,-25.403736822405943,23.813396543127972,-23.662303694627067,18.019698597536,-2.3553255480961215,8.142793606229498,-41.148706183113006,-10.941127440475967,-3.7944930661787937,2.4666973794546303,-10.140019399832767,-10.452431084440605,-10.18803777426227,-1.5209186256582752,-12.340428219832443,1.1171574214821045,0.07448509636308542,1.2118068719796136,13.706473749536192,-0.7192067829683134,-3.294502166963011,2.2560053513836364,-2.497892401032891,1.0934219185608844,-1.1670355094495468,0.5201914937908014,-0.640203706543558,-2.4841016089844503,-0.7233765459361757,1.2282229606196005,0.6920683404119293,-0.5896613732465834,-0.538155621118051,0.8663456508480869,-0.5869044200898711,-0.5274824370034099,-0.3678292834874808,0.24940357283900577,-4.101261986056181,-0.5236004039420635,0.3336028653759191,0.11230727381374786,0.696489769004879,-0.4583514033142287,-0.020634072435432537,-0.006462852211098547,0.5328022456885799,0.1415803201942444,-0.004736872326538826,-0.1200716842002602,0.29353279195812443,0.17787838866091604,-0.0009295376738865594,-0.10177859417145392,0.23838516766314033,-0.17546709175333366,-0.14372509629442914,-0.1284283650757955
recording_2024-09-09-17-05-44.wav,8,4.0,4.5,0.025788743,0.03875,2307.5516009989296,0.00023838754339115944,-64.05752130367956,182.11379512109085,-26.936472270456797,28.512218696327594,-31.03818381942329,19.39553731287405,-7.155004676931654,9.174199316131173,-19.45319804794376,-26.115015008279826,-3.101440773077648,3.093563765662495,-14.863972857963478,-8.11146207254356,-8.563988818736323,6.674915718599253,-18.916455276089273,2.995785297335803,3.858233344117416,-0.44564224730276997,13.706473749536192,-0.7192067829683134,-3.294502166963011,2.2560053513836364,-2.497892401032891,1.0934219185608844,-1.1670355094495468,0.5201914937908014,-0.640203706543558,-2.4841016089844503,-0.7233765459361757,1.2282229606196005,0.6920683404119293,-0.5896613732465834,-0.538155621118051,0.8663456508480869,-0.5869044200898711,-0.5274824370034099,-0.3678292834874808,0.24940357283900577,-4.101261986056181,-0.5236004039420635,0.3336028653759191,0.11230727381374786,0.696489769004879,-0.4583514033142287,-0.020634072435432537,-0.006462852211098547,0.5328022456885799,0.1415803201942444,-0.004736872326538826,-0.1200716842002602,0.29353279195812443,0.17787838866091604,-0.0009295376738865594,-0.10177859417145392,0.23838516766314033,-0.17546709175333366,-0.14372509629442914,-0.1284283650757955
recording_2024-09-09-17-05-44.wav,9,4.5,5.0,0.0018478831,0.044958333333333336,2968.8650128862814,0.0007619402292185805,-294.97800181804627,132.90645434974437,-16.136194070008358,32.30423039182162,15.004744383394701,4.478576922222364,-13.092283140767552,1.278025541654982,12.553929230546094,-3.4682824204321303,-10.232914692809612,-7.2544601008881155,12.858079528894809,-0.9054588146099597,-15.804376773491747,-6.296284835903389,4.966674099941006,-1.442958816623718,-15.641788511820783,-6.483120175425068,13.706473749536192,-0.7192067829683134,-3.294502166963011,2.2560053513836364,-2.497892401032891,1.0934219185608844,-1.1670355094495468,0.5201914937908014,-0.640203706543558,-2.4841016089844503,-0.7233765459361757,1.2282229606196005,0.6920683404119293,-0.5896613732465834,-0.538155621118051,0.8663456508480869,-0.5869044200898711,-0.5274824370034099,-0.3678292834874808,0.24940357283900577,-4.101261986056181,-0.5236004039420635,0.3336028653759191,0.11230727381374786,0.696489769004879,-0.4583514033142287,-0.020634072435432537,-0.006462852211098547,0.5328022456885799,0.1415803201942444,-0.004736872326538826,-0.1200716842002602,0.29353279195812443,0.17787838866091604,-0.0009295376738865594,-0.10177859417145392,0.23838516766314033,-0.17546709175333366,-0.14372509629442914,-0.1284283650757955
