audiofile,segment_index,start_time_sec,end_time_sec,rms,zero_crossing_rate,spectral_centroid,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
recording_2024-08-30-12-38-16.wav,0,0.0,0.5,0.009948192,0.03183333333333333,1860.1872888463568,9.35314793305792e-05,-201.62775707792005,153.8577971933335,10.706299590588767,-4.481461144137996,5.855191510822889,-4.522944630272571,4.1752506231101325,3.2252758585486707,-11.782545134029704,-10.097529329255767,-3.801691476305181,-2.268832271744931,-0.5699894266189379,-7.002748176263195,-11.412445866487039,-2.6104056273348095,-0.7038762296716787,-9.923555047767188,-10.593232435868899,-4.812000245584841,30.702086533210966,10.603668353781066,-8.248597160420395,-0.9118950973143036,-4.658114784341147,-2.8831929095670383,-2.879994335456399,-0.8909654982722,0.7365576312179117,0.17872454044150213,-1.8236093926147587,-1.0430676782472836,-0.2187988980322916,0.328971937996175,-0.3803874762124184,-1.2719252477451877,-0.14174954887200478,0.7409558474236826,0.6787068458657355,1.2041017854724585,-4.737335266187071,-1.9518553133332972,1.498268604517383,0.3843668152995195,0.5070841953725639,0.1834204518690587,0.17037723993990686,0.13871546859088357,-0.2470032077763041,-0.01691743010753428,0.2020251798742512,0.01826308383709891,0.04990805667242873,0.03642647277127227,0.3524589660164488,0.3629812292865069,0.031823781140430454,0.03171499368094286,-0.041696723893262184,-0.17271819571683397
recording_2024-08-30-12-38-16.wav,1,0.5,1.0,0.016566204,0.045875,2514.7675060760657,0.00021312917840740265,-120.72824377230428,153.03111525884137,-5.982197031232699,3.739028848622878,-19.470498889808376,-2.2937575704204685,-16.490472675842543,-4.491603955291304,-10.715431422062286,0.9006761356652685,6.363317079110638,-8.464288777610918,3.1019931505627256,0.26029751224606845,2.162621060997614,-1.1112394930471747,-13.809434368305347,-13.705070180352923,-6.922727058460005,-4.022817007420609,30.702086533210966,10.603668353781066,-8.248597160420395,-0.9118950973143036,-4.658114784341147,-2.8831929095670383,-2.879994335456399,-0.8909654982722,0.7365576312179117,0.17872454044150213,-1.8236093926147587,-1.0430676782472836,-0.2187988980322916,0.328971937996175,-0.3803874762124184,-1.2719252477451877,-0.14174954887200478,0.7409558474236826,0.6787068458657355,1.2041017854724585,-4.737335266187071,-1.9518553133332972,1.498268604517383,0.3843668152995195,0.5070841953725639,0.1834204518690587,0.17037723993990686,0.13871546859088357,-0.2470032077763041,-0.01691743010753428,0.2020251798742512,0.01826308383709891,0.04990805667242873,0.03642647277127227,0.3524589660164488,0.3629812292865069,0.031823781140430454,0.03171499368094286,-0.041696723893262184,-0.17271819571683397
recording_2024-08-30-12-38-16.wav,2,1.0,1.5,0.004020153,0.0325,2059.313538123333,0.00022021963714168437,-221.4537212086676,145.78873908504693,21.59966290659186,-3.5899095567518895,3.5419977043691633,0.5341950307638348,6.520724184391014,7.05649522183143,0.8018571866923669,-3.7551665851895164,-11.170605297988317,-11.309056907770472,-4.486572700170228,-2.9383486210090544,-1.2527162888280445,-1.4986342413741598,-9.281424630363531,-12.562354532102699,-9.849599927936627,-7.010481846446309,30.702086533210966,10.603668353781066,-8.248597160420395,-0.9118950973143036,-4.658114784341147,-2.8831929095670383,-2.879994335456399,-0.8909654982722,0.7365576312179117,0.17872454044150213,-1.8236093926147587,-1.0430676782472836,-0.2187988980322916,0.328971937996175,-0.3803874762124184,-1.2719252477451877,-0.14174954887200478,0.7409558474236826,0.6787068458657355,1.2041017854724585,-4.737335266187071,-1.9518553133332972,1.498268604517383,0.3843668152995195,0.5070841953725639,0.1834204518690587,0.17037723993990686,0.13871546859088357,-0.2470032077763041,-0.01691743010753428,0.2020251798742512,0.01826308383709891,0.04990805667242873,0.03642647277127227,0.3524589660164488,0.3629812292865069,0.031823781140430454,0.03171499368094286,-0.041696723893262184,-0.17271819571683397
recording_2024-08-30-12-38-16.wav,3,1.5,2.0,0.024960466,0.047375,2473.314906760868,0.0001376011405829752,-73.51729945672898,152.59315920775677,-38.9086950533397,25.55827040904392,3.456275653769211,10.62686219123393,-6.91596063392419,-2.1707376305105495,-16.777348699148412,-15.912491824128729,-6.290447539439006,-12.626253844528618,6.615722485673484,-2.943549424309209,-8.956501359220404,-12.18689554694543,-10.529435109434793,0.6333444747173866,-2.4003631335494715,-5.307474822147682,30.702086533210966,10.603668353781066,-8.248597160420395,-0.9118950973143036,-4.658114784341147,-2.8831929095670383,-2.879994335456399,-0.8909654982722,0.7365576312179117,0.17872454044150213,-1.8236093926147587,-1.0430676782472836,-0.2187988980322916,0.328971937996175,-0.3803874762124184,-1.2719252477451877,-0.14174954887200478,0.7409558474236826,0.6787068458657355,1.2041017854724585,-4.737335266187071,-1.9518553133332972,1.498268604517383,0.3843668152995195,0.5070841953725639,0.1834204518690587,0.17037723993990686,0.13871546859088357,-0.2470032077763041,-0.01691743010753428,0.2020251798742512,0.01826308383709891,0.04990805667242873,0.03642647277127227,0.3524589660164488,0.3629812292865069,0.031823781140430454,0.03171499368094286,-0.041696723893262184,-0.17271819571683397
recording_2024-08-30-12-38-16.wav,4,2.0,2.5,0.05687824,0.043416666666666666,2285.323510216252,0.00013725390044959612,-16.818747791700424,160.2931191292704,-10.399278072232658,21.831784139009102,-20.57738155539805,9.282122216431317,-10.544893118353192,-5.878422065273802,-35.112806043081676,-9.304247300372598,1.2702086769463303,5.136424338304753,4.643201071058698,-12.355831917136435,-28.356512789539213,-9.979745061366978,-6.606101178744524,0.15812513745414458,-16.79808605844562,-16.18133457612105,30.702086533210974,10.603668353781071,-8.248597160420397,-0.911895097314305,-4.658114784341149,-2.883192909567041,-2.8799943354564004,-0.8909654982722004,0.7365576312179115,0.17872454044150182,-1.82360939261476,-1.0430676782472836,-0.21879889803229177,0.328971937996175,-0.3803874762124191,-1.2719252477451883,-0.14174954887200442,0.7409558474236831,0.6787068458657356,1.2041017854724598,-4.737335266187074,-1.951855313333298,1.4982686045173839,0.3843668152995197,0.5070841953725641,0.18342045186905892,0.17037723993990714,0.13871546859088366,-0.2470032077763042,-0.0169174301075343,0.20202517987425128,0.018263083837098914,0.04990805667242878,0.03642647277127229,0.352458966016449,0.36298122928650717,0.03182378114043047,0.03171499368094287,-0.04169672389326219,-0.17271819571683408
recording_2024-08-30-12-38-16.wav,5,2.5,3.0,0.07290747,0.03716666666666667,1621.0372908842005,4.542045199227213e-05,11.578322874814614,204.81345615511873,-24.092168542778104,-2.7686077088858716,-21.44921075773894,9.564561080043372,-11.717714402300764,-7.4444768816979225,-24.69720246451307,-4.668593909480968,-7.465304378414226,-14.956626981686698,-4.71872517677555,8.39978644628404,-1.2141830737977608,-15.362951891901776,-15.609571213252275,-3.317464855015336,-9.563132561928203,-10.31907655718667,23.84862397672848,9.133259537194101,-7.166285096045522,-1.8244716453591567,-3.1220021280277095,-3.8777557386801322,-1.8631751455475678,0.8915321299298281,0.9310495443725011,-0.5918743327305114,-2.2173419067996107,-0.21655332316077006,-0.6570393622489599,0.242110333491885,-0.27159766123187523,-0.9641403546949455,0.034364447193733653,1.0719626366562025,1.1610958629381098,1.2506438511811195,-5.933470661298942,-2.715963595016601,2.0401218575775832,0.759830525304144,0.7790972090442364,0.5063552271859894,0.2691263192549289,0.11131901452794835,-0.5040226548779778,-0.14773398170394597,0.2939592760302258,0.10514736626050908,0.09439972918499545,-0.07639279535660656,0.27411621017874116,0.5072169933731565,0.06208018439155462,0.0026213510942289316,-0.12180039381076822,-0.23599421260593825
recording_2024-08-30-12-38-16.wav,6,3.0,3.5,0.20785742,0.03929166666666667,1226.14257946291,3.251440561443403e-05,-17.959655215537545,236.62804248345248,-32.261695854689776,-18.262620537121162,-24.71125398777609,-30.108164992325563,-15.237430480544674,6.639971667213848,0.1869380573895224,2.8005189317772294,-3.192697076328011,-9.83241071544398,0.816887717463041,-10.286249340913324,-11.928353206563541,-4.91949706652884,-14.63871313804475,-16.97116180690837,-0.8557389530247974,-3.6739714648257604,12.726067016785619,7.0316399736964135,-3.634551380404077,-1.8585678092365157,-2.8117227878194107,-4.599365640040565,-3.0189652843809593,-0.780357124045944,0.9040557266808007,0.8495334417506298,-0.24935186365378634,-0.7215997063640773,-0.8207512087211283,0.981554108648439,1.6561110526685263,0.10735603483772145,0.04629707283534748,1.0273601024255747,1.4282034705686038,0.7051965364982106,-6.541967353920627,-3.6953765075022047,2.363468799975739,1.2126084427963775,0.977557389735724,0.9940004181679697,0.4443781510347085,0.129918582002162,-0.7712609668800083,-0.153292006904167,0.422153626203604,0.16655401056588795,0.07358739838648508,-0.15813951536137508,0.16293874842048744,0.581128431785354,0.08224046833250605,-0.048515477502766496,-0.2421883137218443,-0.26671205410758586
recording_2024-08-30-12-38-16.wav,7,3.5,4.0,0.20046522,0.031375,1463.1247309542428,0.00010114760085426225,46.675189849076006,226.43874110581362,-42.43896283679522,5.962661989991686,-21.908322302697115,-9.274801847833842,-23.363575982696275,-9.46529477043999,-9.113196591194615,-6.166123695789405,-14.56066788860981,-12.922480031266108,3.022692280396385,10.617548579190217,-7.2064838986355575,-15.80352606811615,-6.279658402335899,-2.2472435134222764,-2.405971253895647,4.522805266301397,-4.326597882889939,1.1422861387470282,3.3575749851376555,-0.6729972173627792,-1.949402647188568,-2.0322466451187817,-1.3604946815041374,-0.5801262275159752,0.2077965277472709,1.197779285726487,-0.5557130705713356,-1.9865391429782053,0.6453299133998629,1.197542762861863,2.0948643018729567,0.6570664323594784,0.337080486414672,0.8423257974325984,-0.17215829012834502,-0.3921832181083355,-7.1810796698255,-3.9468403967163903,2.52582881334873,1.244926530986327,1.1851172801091416,1.2487257691966926,0.6434613176600233,0.18016875200373536,-0.7452405012541388,-0.11110117297557955,0.5058581606500292,0.2490495301371844,0.04957040313854728,-0.2743129062425212,0.0036105008710246586,0.5653178462379475,0.08147412041925847,-0.1629186735224358,-0.30867971133954125,-0.2907933521987652
recording_2024-08-30-12-38-16.wav,8,4.0,4.5,0.08528303,0.044208333333333336,1708.5603467579238,2.2166666430044034e-05,10.330027124758303,199.3823771787771,-62.45353570854486,-5.4095374402120875,-41.83516524567811,-26.948299776375805,-21.790321154033577,-4.882241914067185,0.351566217080799,-8.20537858618755,-19.158083540822584,-14.726933817086515,-3.6106155376829356,-8.997991014224858,-6.689190402436358,-8.165623913394471,-4.52877315743385,-4.2104813667739105,-6.506434731667367,6.424955074160017,-3.385053750186148,-9.424508290753803,2.9432018920699408,5.3759142151871675,-0.3906101189563496,0.3366312426476895,-1.6486797998369167,0.45570848336025066,-2.704291683843761,-0.9820827024968117,-0.43284957196783064,-0.4288803968558404,0.29226161487860947,-0.08063477328406606,2.0046114622846765,1.9594625669199028,-0.16156716810066618,0.9146994653220626,0.19605927284283536,0.04835971046550178,-7.112604781512317,-3.523037384906407,2.3928708858693093,1.054016112088365,1.3318697300726892,1.3686382672925466,0.8097177691772388,0.1733451123104503,-0.5331211768030888,-0.05276329079207098,0.49354136108241453,0.2845537056328671,0.023859211359534907,-0.28291237364840593,-0.1583759381306564,0.4187096052355835,0.08958516288282477,-0.2635096198641425,-0.30801059946285464,-0.24514478210394516
recording_2024-08-30-12-38-16.wav,9,4.5,5.0,0.06478198,0.03791666666666667,1854.3738665787625,6.479741865639419e-05,3.3522868316102135,193.8282579588813,-43.20583617322093,-2.4419195406106344,-18.55189151136087,-20.0498187235446,-13.807873840303698,18.353110982422884,-9.068982108360796,-12.539155476750997,-15.655366227853829,-5.258859086229507,-4.657471713999676,1.138739663730704,-2.8160368983106214,-10.029849297580292,-16.975191628820994,1.8330802256539847,4.003554272227577,-3.3817177522069244,-10.7262710865685,-9.490954885528602,7.002783896092487,5.8869250358765415,2.011760784577075,2.3008374344560063,-0.49159253809206904,-0.41425749551198976,-4.020639177785901,-1.8439093508837259,0.5151973390914764,0.4648710940114292,0.5323253270155961,-1.1071459139886521,0.1958559513329533,2.60347263115528,0.517889758352634,0.5276823616584008,-0.5482549697072889,-0.5461360333274374,-6.148169677464415,-2.557730914880013,1.7574923286100457,0.618303865705995,1.2662959053296148,1.2640907263475278,0.8817861739091094,0.12340164724957067,-0.11237411338741575,0.015943328688284276,0.3700410694504778,0.27877948594147733,0.01681621909937918,-0.28629663498437663,-0.318722845465229,0.1832893078709436,0.11562635620173613,-0.3136108864386899,-0.25324565769145124,-0.09170643983611657
